publisher_id,name
3344,Prospect Park Books
3345,Providence House Pub
3346,Psychological Assessment Resources Incorporated
3347,Psychology Press
3348,Public Affairs
3349,PublicAffairs
3350,Publications International Limited
3351,Publishamerica Incorporated
3352,"Publishing Solutions, LLC"
3353,PuddleDancer Press
3354,Puffin
3355,Puffin Books
3356,Puffin Newberry Library
3357,Pulpless.Com
3358,Punchy Pub
3359,Purdue University Press
3360,Pure Light Publications
3361,Purple House Incorporated
3362,Purple House Press
3363,Push
3364,Pushcart Prize Anthologies
3365,Pushkin Children's Books
3366,Pushkin Press
3367,Putnam Adult
3368,Putnam Juvenile
3369,Putnam Publishing Group
3370,Pyr
3371,Pyr Books
3372,Quadrant Books®
3373,Quality Press
3374,Quality Resources
3375,Quarry Books
3376,Quartet Books Limited
3377,Quarto Publishing Group USA
3378,Que Pub
3379,Que Publishing
3380,Quercus
3381,Quercus Books
3382,Quercus Publishing
3383,Quest Books
3384,Quick Amer Archives
3385,Quick Reference Guides (Harves
3386,Quiet Storm Books
3387,Quiet Vision Pub
3388,Quill
3389,Quill Driver Books
3390,Quiller Press
3391,Quilt in a Day.
3392,Quinlan Press (MA)
3393,Quirk Books
3394,Quiver Books
3395,"RDA Press, LLC"
3396,RH Childrens Books
3397,RH/Disney
3398,RILEY HALL
3399,ROC Hardcover
3400,ROC Trade
3401,RSM Press
3402,Rabbit Room
3403,Rachel Rossano
3404,Radcliffe Publishing
3405,Radius Book Group
3406,Raincoast Book Dist Limited
3407,Raincoast Books
3408,Raintree
3409,Rampant TechPress
3410,Ramtha's School of the Mind
3411,Ramzi Salti/ Lynne Rienner
3412,Rand Corporation
3413,Rand McNally
3414,Randall House Publications
3415,Random House
3416,Random House (NY)
3417,Random House (UK)
3418,Random House Australia
3419,Random House Books for Young Readers
3420,Random House Business Books
3421,Random House Canada
3422,Random House Childrens Books
3423,"Random House Digital, Inc."
3424,Random House Disney
3425,Random House Graphic
3426,Random House Incorporated
3427,Random House India
3428,Random House LLC
3429,Random House Large Print
3430,Random House Large Print Publishing
3431,Random House Publishing Group
3432,Random House Puzzles & Games
3433,Random House Reference
3434,Random House Reference &
3435,Random House Studio
3436,Random House Trade
3437,Random House Trade Paperbacks
3438,Random House UK
3439,Random House US
3440,Random House Value Pub
3441,Random House Value Publishing
3442,Random House Worlds
3443,Random House of Canada
3444,"Random House, Incorporated"
3445,Rangjung Yeshe Publications
3446,Rare Faith Publishing
3447,Rare Treasure Editions
3448,Ravel Media
3449,Raven Tree PressLlc
3450,Ravenio Books
3451,Raw Dog Screaming Press
3452,Rayo
3453,Rayve Productions
3454,Razorbill
3455,Read Books Ltd
3456,Read and Wonder
3457,ReadHowYouWant
3458,ReadHowYouWant.com
3459,ReadaClassic.com
3460,Reader's Digest Children's Books
3461,Readers Digest
3462,Readers Digest Assn
3463,Readhowyouwant
3464,Reading Railroad Books
3465,Reading Rainbow Books
3466,Reagan Arthur Books
3467,Reaktion Books
3468,"Real Estate Exam Professionals, Ltd."
3469,Reality Press
3470,"Reanimus, LLC"
3471,Rebecca Jenshak
3472,Red Dress Ink
3473,"Red Pill Press, Ltd"
3474,Red Wheel
3475,Red Wheel Weiser
3476,Red Wheel/Weiser
3477,Redhook
3478,Reedswain Inc.
3479,Regal Books
3480,Regan Books
3481,Regent College Pub
3482,Regent College Publishing
3483,Regina Doman
3484,"Regina Orthodox Press,Csi"
3485,Regina Press Malhame
3486,Regnery Pub
3487,Regnery Publishing
3488,Religion and Postmodernism
3489,Remedica
3490,Renard Press Ltd
3491,Reprint Services Corporation
3492,Request Reprint
3493,Research & Education Assn
3494,Research & Education Assoc.
3495,Resurrection House
3496,Resurrection Press
3497,Revell
3498,"Revelstoke, B.C. : Canadian Avalanche Association"
3499,Review & Herald Pub Assn
3500,Review & Herald Publishing
3501,Review and Herald Pub Assoc
3502,Rhino Pub Sa
3503,Rich Brott
3504,Rich Shapero
3505,Rich Zubaty
3506,"Richard N. Wolman, PhD"
3507,"Richmond Hill, Ont. : Firefly Books"
3508,"Richmond Hill, Ont. : Simon & Schuster of Canada"
3509,Rick Steves
3510,Rickard Lindqvist
3511,Ricordi - Bmg Ricordi
3512,Ridgeview Publishing
3513,Ripley Publishing
3514,Rise and Shine
3515,Rising Moon
3516,Rising Star Studios LLC
3517,River Oak
3518,Riverdale Avenue Books LLC
3519,Riverhead Books
3520,Riverhead Books (Hardcover)
3521,Riverhead Trade (Paperbacks)
3522,Riveroak Pub
3523,Riverrun Press
3524,Rizzoli International Publications
3525,Rizzoli Publications
3526,Rmbn
3527,Roam Publishing
3528,Roaring Brook Press
3529,Robert Hale
3530,Robert Houston Smith Publishers
3531,Robert Kennedy Pub
3532,Robert Rose Incorporated
3533,Robert Sidell
3534,Robert Winkler
3535,Roberts Rinehart
3536,Roberts Rinehart Pub
3537,Robinson
3538,Robson Books Limited
3539,Roc
3540,Rockport Pub
3541,Rockport Publishers
3542,Rockridge Press
3543,Rocky Mountain Books Ltd
3544,Rocky Mountain Memories
3545,Rodale
3546,Rodale Books
3547,Rodale Press
3548,Rodopi
3549,Roli Books Private Limited
3550,Ronin Pub
3551,Ronin Publishing
3552,Ronnie Sellers Productions
3553,Rose Publishing
3554,Rose Publishing Inc
3555,Rosenfeld Media
3556,Rosetta Books
3557,RosettaBooks
3558,Rough Guides
3559,Rough Guides Limited
3560,Rough Guides UK
3561,Rourke Publishing Group
3562,Routledge
3563,Routledge Classics
3564,Rowman & Littlefield
3565,Rowman & Littlefield Pub Incorporated
3566,Rowman & Littlefield Publishers
3567,Rowman Altamira
3568,Royal Institute of Internation
3569,Royal Society of Chemistry
3570,Rtc Publishing
3571,Rugged Land Books
3572,Ruminator Books
3573,Running Press
3574,Running Press Adult
3575,Running Press Book Publishers
3576,Running Press Kids
3577,Running Press Miniature Editions
3578,Running PressBook Pub
3579,Rural America
3580,Russell Enterprises
3581,Rutgers University Press
3582,Ruth Ohi Picture Books (Hardco
3583,Rutledge Hill Press
3584,Ryan S. Wood
3585,S J R Assoc
3586,S-A Design
3587,S. Chand Publishing
3588,S.P.I. Books
3589,SAF Publishing Ltd
3590,SAGE
3591,SAGE Publications
3592,"SAGE Publications, Incorporated"
3593,SAP PRESS
3594,SCB Distributors
3595,SCM Press
3596,SD Museum of Man
3597,SDC Publications
3598,SEVERUS Verlag
3599,SIMPLY MEDIA
3600,SIU Press
3601,SLACK Incorporated
3602,SLG Publishing
3603,SMOOCH
3604,SOS Programs & Parents Pres
3605,SP Books
3606,SPCK
3607,SPCK Publishing
3608,SPIE Press
3609,STARbooks Press
3610,STATS Publishing
3611,SUNY Press
3612,Safari Press
3613,Safe Goods Publishing/ATNPu
3614,Sagwan Press
3615,Saint Andrew Press
3616,Saint Herman Press
3617,Saint Martin's Griffin
3618,Saint Mary's Press
3619,Salamander Books
3620,Salem House Pub
3621,Sally Milner Pub
3622,Samaira Book Publishers
3623,Samhain Pub Limited
3624,Samhain Publishing
3625,Sams
3626,Sams Publishing
3627,"Samuel French , Incorporated"
3628,Samuel French Limited
3629,"Samuel French, Inc."
3630,San Diego : Harcourt Brace Jovanovich
3631,San Francisco : North Point Press
3632,San Francisco Pub
3633,"San Francisco, CA : Backbeat Books ; Berkeley, CA : Distributed to the book trade in the U.S. and Canada by Publishers Group West ; Milwaukee, WI : Distributed to the music trade in the U.S. and Canada by Hal Leonard Pub."
3634,"San Francisco, Calif. : Children's Book Press"
3635,Sanctuary Pub Limited
3636,Sandpiper
3637,Sangre de Campeon
3638,Santa Fe Writers Project
3639,"Santa Fe, N.M. : Clear Light Publishers"
3640,Santa Monica Press
3641,Santa Monica PressLlc
3642,Saqi
3643,Saqi Essentials
3644,Sarah Crichton Books
3645,Sasquatch Books
3646,Saunders
3647,Saunders Limited
3648,Savas Beatie
3649,Savas Publishing
3650,Savio Republic
3651,Saxon Pub
3652,Scalo Verlag Ac
3653,Scandinavia Publishing House
3654,Scarborough House
3655,Scarecrow Press
3656,Scepter Publishers
3657,Sceptre
3658,Schiffer Design Books
3659,Schiffer Military History
3660,Schiffer Pub Limited
3661,Schirmer Books
3662,Schirmer Trade Books
3663,Schirmer/Mosel Verlag Gmbh
3664,Schocken
3665,Scholarly Pub Office Univ of
3666,Scholastic
3667,Scholastic Australia
3668,Scholastic Canada
3669,Scholastic Inc.
3670,Scholastic Incorporated
3671,Scholastic Nonfiction
3672,Scholastic Paperbacks
3673,Scholastic Press
3674,Scholastic Reference
3675,Scholastic UK
3676,Schreiber Pub
3677,Schwartz & Wade
3678,Scott Foresman
3679,Scribe Publications Pty Limited
3680,Scribner
3681,Scribner Book Company
3682,Scribner Paper Fiction
3683,Seaforth Publishing
3684,Seal Books
3685,Seal Press
3686,Seal Press (CA)
3687,Seal PressFeminist Pub
3688,Seaside Publishing
3689,Seattle : Sasquatch Books
3690,Seattle : University of Washington Press
3691,"Secaucus, N.J. : Castle"
3692,Second Chronicles: Thomas Cove
3693,Secret Seven
3694,Secret Staircase Books
3695,"Secret Staircase Books, an imprint of Columbine Publishing Group"
3696,See Sharp Press
3697,Seker Nefer Press
3698,Select Books Inc.
3699,"SelectBooks, Inc."
3700,Self-Realization Fellowship Publishers
3701,Sentient Publications
3702,Sentinel
3703,Serenity Publishers
3704,"Serindia Publications, Inc."
3705,Serpent's Tail
3706,Serpents Tail
3707,Servant Books
3708,Servant Publications
3709,Sesame Workshop
3710,Seven Dials
3711,Seven Seas
3712,Seven Stories Press
3713,Severn House Pub Limited
3714,Severn House Publishers Ltd
3715,Shadow Mountain
3716,Shambhala
3717,Shambhala Publications
3718,Sharon Green Books
3719,Shaw
3720,Shaw Books
3721,She Writes Press
3722,Sheaf House
3723,Sheba Blake Publishing
3724,Sheba Blake Publishing Corporation
3725,Sheep Meadow Press
3726,Sheldon Press
3727,"Shelter Publications, Inc."
3728,"Sheridan House, Inc."
3729,Shire Publications
3730,Sibsankar Haldar
3731,Sidgwick & Jackson Limited
3732,Sierra Club Books
3733,Sierra Club Books for Children
3734,Siglo XXI
3735,Signal Books
3736,Signet
3737,Signet Book
3738,Signet Classic
3739,Signet Classics
3740,Signet Eclipse
3741,Sikh Students Federation
3742,Silhouette
3743,Silhouette Bombshelll
3744,Silkworm Books
3745,Silver Dolphin
3746,Silver Dolphin Books
3747,Silver Lake Publishing
3748,Silver River
3749,"Silver Sky Publishing, Inc."
3750,Silver Whistle
3751,Silverback Books
3752,Simon & Schuster
3753,Simon & Schuster Books For Young Readers
3754,Simon & Schuster Books for Young Readers
3755,Simon & Schuster Children's
3756,Simon & Schuster Children's Publishing/Atheneum
3757,Simon & Schuster/Paula Wiseman Books
3758,Simon Publications
3759,Simon Pulse
3760,Simon Spotlight
3761,Simon Spotlight Entertainment
3762,Simon Spotlight/Nickelodeon
3763,Simon and Schuster
3764,Sinauer Associates Incorporated
3765,Sinclair Stevenson
3766,Sing Out Publications
3767,Singel Uitgeverijen
3768,Singing Dragon
3769,Singular
3770,Sirius Fiction
3771,Sister Jane
3772,SitePoint
3773,Sitepoint Pty Limited
3774,Sixth & Spring Books
3775,SkyLight Paths Publishing
3776,Skyhorse
3777,Skyhorse + ORM
3778,Skyhorse Publishing
3779,Skyhorse Publishing Company Incorporated
3780,Skyhorse Publishing Inc.
3781,"Skyhorse Publishing, Inc."
3782,Skylark
3783,Slave Labor Graphics
3784,Sleeping Bear Press
3785,Small Beer Press
3786,Smart Art Press
3787,Smart about History
3788,Smith Research Associates
3789,Smithmark Pub
3790,Smithmark Publishers
3791,Smithsonian
3792,Smithsonian Books
3793,Smithsonian Inst Press
3794,Smithsonian Institution
3795,"Smyth & Helwys Publishing, Inc."
3796,Snails Pace PressInc
3797,Snow Lion
3798,"Snow Lion Publications, Incorporated"
3799,So Tall Board Books
3800,Society for Promoting Christian
3801,Society of Abidance in Truth
3802,Society of Biblical Lit
3803,Society of Manufacturing Engineers
3804,Soft Skull
3805,Soho Crime
3806,Soho Press
3807,Soho PressInc
3808,Solaris
3809,Soli Deo Gloria Ministries
3810,Solid Christian Books
3811,Somerville House USA
3812,Sophia Inst Press
3813,Sophia Institute Press
3814,Sophia Perennis
3815,Sorin Books
3816,Sound Wisdom
3817,Sounds True
3818,Soundscape Software Pty Ltd
3819,Sourcebooks
3820,Sourcebooks Casablanca
3821,Sourcebooks Fire
3822,Sourcebooks Incorporated
3823,Sourcebooks Jabberwocky
3824,Sourcebooks Landmark
3825,Sourcebooks MediaFusion
3826,"Sourcebooks, Inc."
3827,South Dakota State Hist Society Press
3828,South End Press
3829,"South Royalton, Vt. : Steerforth Press"
3830,South-Western Pub
3831,Southbank Pub
3832,Southwater Pub
3833,Souvenir Press
3834,Souvenir PressLtd
3835,"Sovereign Grace Publishers,"
3836,Sowers
3837,Soyinfo Center
3838,Spanish House
3839,Spark Notes
3840,SparkPress
3841,Spc Press
3842,Speak
3843,Speaking Volumes
3844,Spectacular Fiction
3845,Spectra
3846,Spectrum
3847,"Spellmount, Limited Publishers"
3848,Sphere
3849,SphinxLegal
3850,Spinifex Press
3851,Spinsters Ink
3852,Spiramus Press Ltd
3853,Spokesman Books
3854,Sports Illustrated
3855,Sports Publishing LLC
3856,Springer
3857,Springer Publishing Company
3858,Springer Science & Business
3859,Springer Science & Business Media
3860,Spruce
3861,Spry Publishing
3862,Square Fish
3863,Square Fish/Henry Holt and Company
3864,Square One Pub
3865,"Square One Publishers, Inc."
3866,Sristhi Publishers & Distributors
3867,St Augustine PressInc
3868,St Germain Press
3869,St Herman Press
3870,St Martins Press
3871,St Marys Press
3872,St Vladimir's Seminary Press
3873,St. Francis of Assisi Books
3874,St. Martin's Essentials
3875,St. Martin's Griffin
3876,St. Martin's Paperbacks
3877,St. Martin's Press
3878,St. Martin's True Crime
3879,St. Swithin Press
3880,Stackpole Books
3881,Stadion Pub
3882,Standaard Uitgeverij
3883,Standard Ebooks
3884,Standard Pub
3885,Stanford Univ Center for the Study
3886,Stanford University Press
3887,Star Bright Books
3888,Star Ridge Pub
3889,Star Trek
3890,Star Wars (Random House Paperb
3891,Star Wars Library
3892,Star Wars: X-Wing - Legends
3893,StarWalk Kids Media
3894,Starburst Pub
3895,Starfire
3896,Start Publishing LLC
3897,Stasheff Literary Enterprises
3898,Steeple Hill
3899,Steerforth
3900,Steerforth Italia
3901,SteinerBooks
3902,Stemmle
3903,Stenhouse Publishers
3904,Stephen Euin Cobb
3905,"Stephens Press, LLC"
3906,Sterling Publishers Pvt. Ltd
3907,Sterling Publishing Company
3908,Sterling Publishing Company Incorporated
3909,"Sterling Publishing Company, Inc."
3910,Sterling Signature
3911,Sterling/Main Street
3912,Steve Jackson Games
3913,Steven LaBree
3914,Stewart Tabori & Chang
3915,"Stewart, Tabori & Chang"
3916,"Stewart, Tabori and Chang"
3917,Stillpoint Pub
3918,Stl Distribution North Amer
3919,Stoddart
3920,Stoddart Pub
3921,Stone Bridge Press
3922,Storey Kids
3923,Storey Publishing
3924,"Storey Publishing, LLC"
3925,Storyteller Press
3926,"Strassmann, Inc."
3927,Strategic Book Publishing
3928,Stratford Road PressLtd
3929,Streams Publishing House
3930,Strebor Books
3931,Strelbytskyy Multimedia Publishing
3932,Stress Free Kids
3933,Studera Press
3934,Studio
3935,Studio Books
3936,Sturgis Press
3937,Subliminal Kid Inc
3938,Subterranean
3939,Subterranean Press
3940,Success Networks
3941,Sufism Reoriented
3942,Summit University Press
3943,Sun & Moon
3944,Sun and Moon Press
3945,Sunset
3946,Sunset Books
3947,Sunshine Books (MA)
3948,Sunstone Press
3949,Sustainable Building
3950,Sutton Pub Limited
3951,Sutton Publishing
3952,Swallow Press
3953,Swans Are Not Silent
3954,Sweet Valley
3955,Swoon Reads
3956,Sword and Silk Books
3957,Sword of the Lord Publishers
3958,Swordpoint Intercontinental
3959,Sybex
3960,Syle Press
3961,Syngress
3962,Syracuse University Press
3963,System iNetwork
3964,T-Flac: Psi Edge Trilogy
3965,TAN Books
3966,TCU Press
3967,TV Books Incorporated
3968,Tab Books
3969,Tachyon Publications
3970,Tafelberg
3971,Take Along Guides
3972,TalentSmart
3973,Tales End Press
3974,Tallfellow Press
3975,Tan Books & Pub
3976,Tanglewood
3977,Tanglewood Press
3978,Tantor Media Incorporated
3979,"Tantor Media, Incorporated"
3980,Tantor eBooks
3981,Taos Institute Publications
3982,Tarcher
3983,TarcherPerigee
3984,Taschen
3985,Taschen America Llc
3986,Tate Publishing
3987,Taunton
3988,Taunton Press
3989,Tauris Parke Paperbacks
3990,Taylor & Francis
3991,Taylor & Francis US
3992,Taylor Pub
3993,Taylor Trade Pub
3994,Taylor Trade Publications
3995,Taylor Trade Publishing
3996,Te Neues Publishing Group
3997,Teach Yourself
3998,Teacher Created Materials
3999,Teacher Created Resources
4000,Teachers College Press
4001,Teaching Resources
4002,Technics Publications
4003,Techpr Incorporated
4004,Tehuti Research Foundation
4005,Television and Popular Culture
4006,Temple University Press
4007,Templegate Pub
4008,Templeton Foundation Press
4009,Tempus Publishing Limited
4010,Ten Speed Press
4011,Tenth Good Thing about Barney
4012,Teodor Flonta
4013,Terrace Books
4014,Teton NewMedia
4015,Texas A&M University Press
4016,Texas Christian University Press
4017,Texas State Historical Assn
4018,Texas Tech University Press
4019,Text Publishing
4020,Tfh Publications Incorporated
4021,Th1nk Books
4022,Thames & Hudson
4023,Tharpa Publications UK
4024,That Patchwork Place
4025,The Armand Press
4026,The Bhaktivedanta Book Trust
4027,The Capitol Net Inc
4028,The Cartel Publications
4029,The Church of Jesus Christ of Latter-day Saints
4030,The Countryman Press
4031,The Creative Company
4032,The Crossroad Publishing Co.
4033,The Crowood Press
4034,The Experiment
4035,The Feminist Press at CUNY
4036,The Floating Press
4037,The Golden Sufi Center
4038,The Good Book Company
4039,The Hermit Kingdom Press
4040,The History Press
4041,"The Lawbook Exchange, Ltd."
4042,The Miegunyah Press
4043,"The Monacelli Press, LLC"
4044,The Mountaineers Books
4045,The Museum of Modern Art
4046,The Navigators
4047,The New Press
4048,The Newman Press
4049,The O'Brien Press
4050,The Other Press
4051,The Overmountain Press
4052,The Plough Publishing House
4053,The Princeton Review
4054,The Raven Books LLC
4055,The Red Sea Press
4056,The Rosen Publishing Group
4057,"The Rosen Publishing Group, Inc"
4058,The Wessex Astrologer Ltd
4059,The Wild Rose Press Inc
4060,Theatre Communications Grou
4061,Theatre Communications Group
4062,Thecomic.Com
4063,Thieme
4064,Third Millennium Ministries
4065,Thomas & Mercer
4066,Thomas Dunne Books
4067,Thomas Hoover
4068,Thomas More Press
4069,Thomas More Publishing
4070,Thomas Nelson
4071,Thomas Nelson Inc
4072,Thomas Nelson Incorporated
4073,Thomas Nelson Publishers
4074,Thomas Rap
4075,Thomas Telford
4076,Thomas t Beeler
4077,Thorndike Press
4078,Thorndike Press Large Print
4079,Thorndike Striving Reader
4080,Three Americas
4081,Three Blue Herons Pub
4082,Three Rivers Press
4083,Three Rivers Press (CA)
4084,Threshold Editions
4085,Thru the Bible
4086,Thunder Bay Press
4087,Thunder Bay Press Michigan
4088,Thunder's Mouth Press
4089,Thurman House Llc
4090,"Tickling Keys, Inc."
4091,Tiger LLC
4092,Tilbury House Publishers and Cadent Publishing
4093,Tim Duggan Books
4094,Tim Myers
4095,Timber Press
4096,Timber Press (OR)
4097,Time & Money
4098,Time Inc. Books
4099,Time Life Education
4100,Time Life Medical
4101,Time Out Guides
4102,Timeless
4103,Times Books
4104,Times Books(NY)
4105,Tin House Books
4106,Tintin Young Readers Series
4107,Titan Books
4108,Titan Books (UK)
4109,"Titan Books (US, CA)"
4110,Toby Press
4111,"Tofino, B.C. : Eagle Dancer Enterprises"
4112,TokyoPop
4113,Tokyopop Adult
4114,Tokyopop Kids
4115,Tom Hopkins
4116,Tony Northrup
4117,Top Cow Productions
4118,Top Shelf Productions
4119,Topaz
4120,Tor
4121,Tor Books
4122,Tor Fantasy
4123,Tor Science Fiction
4124,Tor Teen
4125,Tor.com
4126,Tordotcom
4127,Toronto ; HarperCollins
4128,Total/Sports Illustrated Classics
4129,Touch of Design
4130,TouchWood Editions
4131,Touchstone
4132,Touchstone Books
4133,Townsend Press
4134,Trafalgar Square
4135,Trafalgar Square Books
4136,Trafalgar Square Pub
4137,Trafalgar Square Publishing
4138,Trafford
4139,Trafford Publishing
4140,Trail Blazer Publications
4141,Transaction Large Print
4142,Transaction Pub
4143,Transaction Publishers
4144,Translated Texts for Historians
4145,Transworld Pub
4146,Transworld Publishers
4147,Trapeze
4148,Travelers' Tales
4149,Travelers' Tales Incorporated
4150,"Triangle Interactive, Inc."
4151,Tricycle Press
4152,Trine Day
4153,TrineDay
4154,Trinity Press International
4155,Trinity University Press
4156,Triumph Books
4157,Triumph Books (IL)
4158,Troll Communications
4159,Troll Communications Llc
4160,Trophy Press
4161,Troubador Publishing Ltd
4162,Trumpeter
4163,Tule Publishing
4164,Tule Publishing Group
4165,Tundra Books
4166,Tundra Books (NY)
4167,Turner Publishing Company
4168,Turtleback
4169,Turtleback Books
4170,"Tusquets Editores, S.A."
4171,Tuttle Pub
4172,Tuttle Publishing
4173,Tuxbury Publishing LLC
4174,Twayne Pub
4175,Twelve
4176,Twenty-First Century Books
4177,Twenty-Third Publications
4178,Twilight
4179,Twin Palms Pub
4180,Twins of Petaybee (Paperback)
4181,Two Dollar Radio
4182,Two Lions
4183,Two Plus Two Pub
4184,Two Plus Two Publishing LLC
4185,"Two Poles Press, LLC"
4186,Two-Can Pub Incorporated
4187,TwoMorrows Publishing
4188,Tyndale House
4189,Tyndale House Pub
4190,Tyndale House Publishers
4191,"Tyndale House Publishers, Inc."
4192,Tyndale Momentum
4193,Tyndale. Reprinted by Booher Research Institute
4194,U S Games Systems
4195,U of Minnesota Press
4196,U of Nebraska Press
4197,UBS Publishers' Distributors
4198,UCANR Publications
4199,UCL Press
4200,UK Professional Computing
4201,UNC Press Books
4202,UNM Press
4203,UNSW Press
4204,UPNE
4205,US Naval Institute Press
4206,USCCB Publishing
4207,Uitgeverij Abraxas
4208,Ullmann
4209,Ulverscroft
4210,Ulverscroft Collections
4211,Ulverscroft Large Print Books
4212,Ulysses Press
4213,Unbridled Books
4214,Uncial Press
4215,Underland Press
4216,Union Books
4217,Unitarian Universalist Association of Congregations
4218,United Electrical Radio &
4219,United Holdings Group
4220,United States Sailing Assn
4221,Univ College Dublin Press
4222,Univ of California Press
4223,Univ of Massachusetts Press
4224,Univ of North Carolina Press
4225,Univ of South Carolina Press
4226,Univ of Wisconsin Press
4227,Univ. Press of Mississippi
4228,Univ. of Queensland Press
4229,Univ. of Tennessee Press
4230,Universal Sales & Marketing
4231,Universal-Publishers
4232,Universe
4233,Universe Pub
4234,University Alabama Press
4235,University Press of Amer
4236,University Press of America
4237,University Press of Kentucky
4238,University Press of New England
4239,University Rochester Press
4240,University Science Books
4241,University of Alabama Press
4242,University of Alaska Press
4243,University of Alberta
4244,University of Arizona Press
4245,University of Arkansas Press
4246,University of Calgary Press
4247,University of California Museum of
4248,University of California Press
4249,University of Chicago Press
4250,University of Delaware Press
4251,University of Georgia Press
4252,University of Hawaii Press
4253,University of Idaho Press
4254,University of Illinois Press
4255,University of Iowa Press
4256,University of Kwazulu Natal Press
4257,University of Michigan Center for
4258,University of Michigan Press
4259,University of Michigan Press ELT
4260,University of Michigan Regional
4261,University of Missouri Press
4262,University of Natal Press
4263,University of Nebraska Press
4264,University of Nevada Press
4265,University of North Texas Press
4266,University of Notre Dame Pess
4267,University of Oklahoma Press
4268,University of Ottawa Press
4269,University of Pennsylvania Press
4270,University of Pittsburgh Pre
4271,University of Pittsburgh Press
4272,University of Queensland Press
4273,University of Scranton Press
4274,University of South Carolina Press
4275,University of Texas Press
4276,University of Toronto Press
4277,University of Toronto PressHigher education
4278,University of Virginia Press
4279,University of Washington Press
4280,University of West Indies Press
4281,University of Wisconsin Pres
4282,University of Wisconsin Press
4283,Unlimited Publishing LLC
4284,Untreed Reads
4285,Upper Room
4286,Upper Room Books
4287,Upstart Books
4288,Urban Books
4289,Urban Land Inst
4290,Urban Ministries
4291,Urban Ministries Inc
4292,Urj Press
4293,Usborne Books
4294,Usborne Pub Limited
4295,Usborne Publishing Ltd
4296,Utah Geological Survey
4297,VI Keeland
4298,VINTAGE ESPAÑOL
4299,VIZ Media LLC
4300,VM eBooks
4301,VNR AG
4302,Vail Stampler
4303,Vallentine Mitchell
4304,Vampire Chronicles
4305,Van Goor
4306,Van Nostrand Reinhold
4307,Van Nostrand Reinhold Company
4308,Van Patten Publishing
4309,Vanderbilt University Press
4310,Vanderbilt University Press (TN)
4311,Vandergeest Pub & Distribution Company
4312,Vanguard Press
4313,Variance LLC
4314,Variocity
4315,Vault Inc.
4316,VeloPress
4317,Veloce Publishing Ltd
4318,Vendome Press
4319,Verba Mundi
4320,Verity Publishing
4321,Verona Pub
4322,Veronica Lane Books
4323,Versify
4324,Verso
4325,Verso Books
4326,Vertical Inc
4327,"Vertical, Inc."
4328,Vertigo
4329,Vestal Press
4330,Vibrant Publishers
4331,Vickie Stringer Publications
4332,Victor Books
4333,Victor Gollancz
4334,Victoria University Press
4335,Victory Belt Publishing
4336,Vida
4337,Vida Pub
4338,Vikas Pub
4339,Viking
4340,Viking Adult
4341,Viking Books
4342,Viking Books for Young Readers
4343,Viking Canada
4344,Viking Children's Books
4345,Viking Childrens Books
4346,Viking Juvenile
4347,Viking Press
4348,Villard
4349,Villard Books
4350,Villegas Asociados
4351,Vince Poscente - Author
4352,Vintage
4353,Vintage Books
4354,Vintage Books Canada
4355,Vintage Books USA
4356,Vintage Canada
4357,Vintage Classic
4358,Vintage Classics
4359,Vintage Crime/Black Lizard
4360,Vintage Espanol
4361,Vintage International
4362,Vintage/Ebury (a Division of Random
4363,Virago
4364,Virago Press
4365,Virgin Books
4366,Virgin Books Limited
4367,Virgin Pub
4368,Virginia Publishing
4369,Virtual Bookworm.Com Pub Incorporated
4370,Virtualbookworm Publishing
4371,Visible Ink Press
4372,Vision
4373,Vision Forum
4374,Visual
4375,Visual QuickPro Guides
4376,Vital Health Publishing
4377,Viva Editions
4378,Viz
4379,Volo
4380,Voracious
4381,Voyager
4382,Voyages PressInc
4383,Voyageur Press
4384,Voyageur Press (MN)
4385,W B E Z Alliance Incorporated
4386,W B Saunders Company
4387,W Publishing Group
4388,W W Norton & Company Incorporated
4389,W. Briggs ; Boston : H. Mifflin Company
4390,W. H. Freeman
4391,W. Terry Whalin
4392,W. W. Norton
4393,W. W. Norton & Company
4394,WIGTake Resources
4395,WPG Kindermedia
4396,WS Publishing Group
4397,WWW.Snowballpublishing.com
4398,Wadsworth Publishing Company
4399,Wait Groupe Press
4400,Wakan Tanka Incorporated
4401,Wakefield Press
4402,Waking Lion Press
4403,Walch Education
4404,Walch Publishing
4405,Walk Worthy Press
4406,Walker
4407,Walker & Company
4408,Walker Books
4409,Walker Books Limited
4410,Walker Childrens
4411,Wallbuilder Press
4412,Wallbuilders Press
4413,Walrus Books
4414,Walter De Gruyter Incorporated
4415,Walter Foster
4416,Walter Foster Jr
4417,Walter Foster Publishing
4418,Walter Jon Williams
4419,Walter de Gruyter
4420,Warne
4421,Warner Press
4422,Warren Pub
4423,Warrigal Publishing
4424,Wars of VIS
4425,Washington Square Press
4426,"Washington, D.C. : Counterpoint"
4427,Water Resources Publication
4428,WaterBrook
4429,WaterBrook Press
4430,Waterbrook Press
4431,Waterhouse Press
4432,Watkins Media Limited
4433,Watson-Guptill
4434,Watson-Guptill Publications
4435,Waveland Press
4436,Waveland PressInc
4437,Wayne State University Press
4438,Wayward Pines
4439,We Wrote
4440,Wealth Solutions Press
4441,Weatherhill
4442,"Weatherhill, Incorporated"
4443,Webster's New World
4444,Wednesday Books
4445,Wee Books for Wee Folk
4446,Weidenfeld & Nicolson
4447,Weidenfeld and Nicolsen
